0.000000 	 0
1.760000 	 0
3.520000 	 0
5.280000 	 0
7.040000 	 0
8.800000 	 0
10.560000 	 0
12.320000 	 0
14.080000 	 0
15.840000 	 0
17.600000 	 0
19.360000 	 0
21.120000 	 0
22.880000 	 0
24.640000 	 0
26.400000 	 0
28.160000 	 0
29.920000 	 0
31.680000 	 0
33.440000 	 0
35.200000 	 0
36.960000 	 0
38.720000 	 0
40.480000 	 0
42.240000 	 0
44.000000 	 0
45.760000 	 0
47.520000 	 0
49.280000 	 0
51.040000 	 0
52.800000 	 0
54.560000 	 0
56.320000 	 0
58.080000 	 0
59.840000 	 0
61.600000 	 0
63.360000 	 0
65.120000 	 0
66.880000 	 0
68.640000 	 0
70.400000 	 0
72.160000 	 0
73.920000 	 0
75.680000 	 0
77.440000 	 0
79.200000 	 0
80.960000 	 0
82.720000 	 0
84.480000 	 0
86.240000 	 0
88.000000 	 0
89.760000 	 0
91.520000 	 0
93.280000 	 3
95.040000 	 0
96.800000 	 3
98.560000 	 3
100.320000 	 18
102.080000 	 18
103.840000 	 18
105.600000 	 45
107.360000 	 36
109.120000 	 12
110.880000 	 15
112.640000 	 36
114.400000 	 15
116.160000 	 3
117.920000 	 6
119.680000 	 9
121.440000 	 15
123.200000 	 9
124.960000 	 9
126.720000 	 6
128.480000 	 6
130.240000 	 3
132.000000 	 0
133.760000 	 3
135.520000 	 0
137.280000 	 3
139.040000 	 0
140.800000 	 0
142.560000 	 0
144.320000 	 0
146.080000 	 0
147.840000 	 0
149.600000 	 0
151.360000 	 3
153.120000 	 0
154.880000 	 0
156.640000 	 0
158.400000 	 0
160.160000 	 0
161.920000 	 0
163.680000 	 0
165.440000 	 0
167.200000 	 0
168.960000 	 0
170.720000 	 0
172.480000 	 0
174.240000 	 3
cdf latency: 
0.000000 	 0.000000
1.760000 	 0.000000
3.520000 	 0.000000
5.280000 	 0.000000
7.040000 	 0.000000
8.800000 	 0.000000
10.560000 	 0.000000
12.320000 	 0.000000
14.080000 	 0.000000
15.840000 	 0.000000
17.600000 	 0.000000
19.360000 	 0.000000
21.120000 	 0.000000
22.880000 	 0.000000
24.640000 	 0.000000
26.400000 	 0.000000
28.160000 	 0.000000
29.920000 	 0.000000
31.680000 	 0.000000
33.440000 	 0.000000
35.200000 	 0.000000
36.960000 	 0.000000
38.720000 	 0.000000
40.480000 	 0.000000
42.240000 	 0.000000
44.000000 	 0.000000
45.760000 	 0.000000
47.520000 	 0.000000
49.280000 	 0.000000
51.040000 	 0.000000
52.800000 	 0.000000
54.560000 	 0.000000
56.320000 	 0.000000
58.080000 	 0.000000
59.840000 	 0.000000
61.600000 	 0.000000
63.360000 	 0.000000
65.120000 	 0.000000
66.880000 	 0.000000
68.640000 	 0.000000
70.400000 	 0.000000
72.160000 	 0.000000
73.920000 	 0.000000
75.680000 	 0.000000
77.440000 	 0.000000
79.200000 	 0.000000
80.960000 	 0.000000
82.720000 	 0.000000
84.480000 	 0.000000
86.240000 	 0.000000
88.000000 	 0.000000
89.760000 	 0.000000
91.520000 	 0.000000
93.280000 	 0.010000
95.040000 	 0.010000
96.800000 	 0.020000
98.560000 	 0.030000
100.320000 	 0.090000
102.080000 	 0.150000
103.840000 	 0.210000
105.600000 	 0.360000
107.360000 	 0.480000
109.120000 	 0.520000
110.880000 	 0.570000
112.640000 	 0.690000
114.400000 	 0.740000
116.160000 	 0.750000
117.920000 	 0.770000
119.680000 	 0.800000
121.440000 	 0.850000
123.200000 	 0.880000
124.960000 	 0.910000
126.720000 	 0.930000
128.480000 	 0.950000
130.240000 	 0.960000
132.000000 	 0.960000
133.760000 	 0.970000
135.520000 	 0.970000
137.280000 	 0.980000
139.040000 	 0.980000
140.800000 	 0.980000
142.560000 	 0.980000
144.320000 	 0.980000
146.080000 	 0.980000
147.840000 	 0.980000
149.600000 	 0.980000
151.360000 	 0.990000
153.120000 	 0.990000
154.880000 	 0.990000
156.640000 	 0.990000
158.400000 	 0.990000
160.160000 	 0.990000
161.920000 	 0.990000
163.680000 	 0.990000
165.440000 	 0.990000
167.200000 	 0.990000
168.960000 	 0.990000
170.720000 	 0.990000
172.480000 	 0.990000
174.240000 	 1.000000
mean latency 	 0.000113
standard deviation in latency 	 0.000011
