0.000000 	 0
3.710000 	 0
7.420000 	 0
11.130000 	 0
14.840000 	 0
18.550000 	 0
22.260000 	 0
25.970000 	 0
29.680000 	 0
33.390000 	 0
37.100000 	 0
40.810000 	 0
44.520000 	 0
48.230000 	 0
51.940000 	 0
55.650000 	 0
59.360000 	 0
63.070000 	 0
66.780000 	 0
70.490000 	 0
74.200000 	 0
77.910000 	 0
81.620000 	 0
85.330000 	 0
89.040000 	 0
92.750000 	 0
96.460000 	 0
100.170000 	 0
103.880000 	 0
107.590000 	 0
111.300000 	 0
115.010000 	 0
118.720000 	 0
122.430000 	 0
126.140000 	 0
129.850000 	 0
133.560000 	 0
137.270000 	 0
140.980000 	 0
144.690000 	 0
148.400000 	 0
152.110000 	 0
155.820000 	 0
159.530000 	 0
163.240000 	 0
166.950000 	 0
170.660000 	 0
174.370000 	 0
178.080000 	 0
181.790000 	 0
185.500000 	 0
189.210000 	 0
192.920000 	 0
196.630000 	 0
200.340000 	 0
204.050000 	 1
207.760000 	 1
211.470000 	 0
215.180000 	 5
218.890000 	 7
222.600000 	 4
226.310000 	 0
230.020000 	 3
233.730000 	 0
237.440000 	 2
241.150000 	 0
244.860000 	 0
248.570000 	 0
252.280000 	 0
255.990000 	 0
259.700000 	 0
263.410000 	 1
267.120000 	 0
270.830000 	 0
274.540000 	 0
278.250000 	 0
281.960000 	 0
285.670000 	 0
289.380000 	 0
293.090000 	 0
296.800000 	 0
300.510000 	 0
304.220000 	 0
307.930000 	 0
311.640000 	 0
315.350000 	 0
319.060000 	 0
322.770000 	 0
326.480000 	 0
330.190000 	 0
333.900000 	 0
337.610000 	 0
341.320000 	 0
345.030000 	 0
348.740000 	 0
352.450000 	 0
356.160000 	 0
359.870000 	 0
363.580000 	 0
367.290000 	 1
cdf latency: 
0.000000 	 0.000000
3.710000 	 0.000000
7.420000 	 0.000000
11.130000 	 0.000000
14.840000 	 0.000000
18.550000 	 0.000000
22.260000 	 0.000000
25.970000 	 0.000000
29.680000 	 0.000000
33.390000 	 0.000000
37.100000 	 0.000000
40.810000 	 0.000000
44.520000 	 0.000000
48.230000 	 0.000000
51.940000 	 0.000000
55.650000 	 0.000000
59.360000 	 0.000000
63.070000 	 0.000000
66.780000 	 0.000000
70.490000 	 0.000000
74.200000 	 0.000000
77.910000 	 0.000000
81.620000 	 0.000000
85.330000 	 0.000000
89.040000 	 0.000000
92.750000 	 0.000000
96.460000 	 0.000000
100.170000 	 0.000000
103.880000 	 0.000000
107.590000 	 0.000000
111.300000 	 0.000000
115.010000 	 0.000000
118.720000 	 0.000000
122.430000 	 0.000000
126.140000 	 0.000000
129.850000 	 0.000000
133.560000 	 0.000000
137.270000 	 0.000000
140.980000 	 0.000000
144.690000 	 0.000000
148.400000 	 0.000000
152.110000 	 0.000000
155.820000 	 0.000000
159.530000 	 0.000000
163.240000 	 0.000000
166.950000 	 0.000000
170.660000 	 0.000000
174.370000 	 0.000000
178.080000 	 0.000000
181.790000 	 0.000000
185.500000 	 0.000000
189.210000 	 0.000000
192.920000 	 0.000000
196.630000 	 0.000000
200.340000 	 0.000000
204.050000 	 0.040000
207.760000 	 0.080000
211.470000 	 0.080000
215.180000 	 0.280000
218.890000 	 0.560000
222.600000 	 0.720000
226.310000 	 0.720000
230.020000 	 0.840000
233.730000 	 0.840000
237.440000 	 0.920000
241.150000 	 0.920000
244.860000 	 0.920000
248.570000 	 0.920000
252.280000 	 0.920000
255.990000 	 0.920000
259.700000 	 0.920000
263.410000 	 0.960000
267.120000 	 0.960000
270.830000 	 0.960000
274.540000 	 0.960000
278.250000 	 0.960000
281.960000 	 0.960000
285.670000 	 0.960000
289.380000 	 0.960000
293.090000 	 0.960000
296.800000 	 0.960000
300.510000 	 0.960000
304.220000 	 0.960000
307.930000 	 0.960000
311.640000 	 0.960000
315.350000 	 0.960000
319.060000 	 0.960000
322.770000 	 0.960000
326.480000 	 0.960000
330.190000 	 0.960000
333.900000 	 0.960000
337.610000 	 0.960000
341.320000 	 0.960000
345.030000 	 0.960000
348.740000 	 0.960000
352.450000 	 0.960000
356.160000 	 0.960000
359.870000 	 0.960000
363.580000 	 0.960000
367.290000 	 1.000000
mean latency 	 0.000230
standard deviation in latency 	 0.000031
